3010005,43.453107,-80.494973,70013
3010005,43.453127,-80.495078,70014
3010005,43.453119,-80.495196,70015
3010005,43.452982,-80.495597,70016
3010005,43.452940,-80.495722,70017
3010005,43.452869,-80.495881,70018
3010005,43.452750,-80.495999,70019
3010005,43.452509,-80.496159,70020
3010005,43.452417,-80.496237,70021
3010005,43.452389,-80.496293,70022
3010005,43.452371,-80.496366,70023
3010005,43.452367,-80.496415,70024
3010005,43.452374,-80.496471,70025
3010005,43.452458,-80.496774,70026
3010005,43.453208,-80.499089,70027
3010005,43.453208,-80.499089,80001
3010005,43.453208,-80.499089,80002
3010005,43.453336,-80.499546,80003
3010005,43.453399,-80.499777,80004
3010005,43.453450,-80.499939,80005
3010005,43.453652,-80.500568,80006
3010005,43.453842,-80.501173,80007
3010005,43.454082,-80.501928,80008
3010005,43.454362,-80.502823,80009
3010005,43.454480,-80.503202,80010
3010005,43.454682,-80.503858,80011
3010005,43.454995,-80.504845,80012
3010005,43.455215,-80.505544,80013
3010005,43.455451,-80.506290,80014
3010005,43.455613,-80.506796,80015
3010005,43.455614,-80.506796,80016
3010005,43.455824,-80.507443,80017
3010005,43.455967,-80.507861,80018
3010005,43.456196,-80.508558,80019
3010005,43.456505,-80.509499,80020
3010005,43.456688,-80.510039,80021
3010005,43.456969,-80.510906,80022
3010005,43.457352,-80.512006,80023
3010005,43.457352,-80.512006,90001
3010005,43.457352,-80.512006,90002
3010005,43.457487,-80.512412,90003
3010005,43.457837,-80.513462,90004
3010005,43.458091,-80.514266,90005
3010005,43.458268,-80.514848,90006
3010005,43.458411,-80.515327,90007
3010005,43.458678,-80.516080,90008
3010005,43.458807,-80.516547,90009
3010005,43.459186,-80.517167,90010
3010005,43.459538,-80.517766,90011
3010005,43.459861,-80.518344,90012
3010005,43.459861,-80.518344,100001
3010005,43.459862,-80.518345,100002
3010005,43.460194,-80.518948,100003
3010005,43.460554,-80.519561,100004
3010005,43.461444,-80.521046,100005
3010005,43.461520,-80.521166,100006
3010005,43.461594,-80.521282,100007
3010005,43.461684,-80.521347,100008
3010005,43.461820,-80.521394,100009
3010005,43.462033,-80.521455,100010
3010005,43.464094,-80.522025,100011
3010005,43.464164,-80.522088,100012
3010005,43.464193,-80.522150,100013
3010005,43.464212,-80.522244,100014
3010005,43.464212,-80.522392,100015
3010005,43.464180,-80.522985,100016
3010005,43.464180,-80.522985,110001
3010005,43.464180,-80.522985,110002
3010005,43.464146,-80.523775,110003
3010005,43.464164,-80.524121,110004
3010005,43.464218,-80.524507,110005
3010005,43.464290,-80.524926,110006
3010005,43.464413,-80.525581,110007
3010005,43.464567,-80.526342,110008
3010005,43.464899,-80.527842,110009
3010005,43.464983,-80.528153,110010
3010005,43.465191,-80.528870,110011
3010005,43.465256,-80.529066,110012
3010005,43.465321,-80.529229,110013
3010005,43.465977,-80.530568,110014
3010005,43.466055,-80.530709,110015
3010005,43.466147,-80.530844,110016
3010005,43.466484,-80.531282,110017
3010005,43.467245,-80.532209,110018
3010005,43.467537,-80.532562,110019
3010005,43.467780,-80.532864,110020
3010005,43.468487,-80.533838,110021
3010005,43.468810,-80.534280,110022
3010005,43.468889,-80.534397,110023
3010005,43.468889,-80.534397,120001
3010005,43.468895,-80.534406,120002
3010005,43.470031,-80.536399,120003
3010005,43.471191,-80.538365,120004
3010005,43.471779,-80.539352,120005
3010005,43.472413,-80.540263,120006
3010005,43.472963,-80.540877,120007
3010005,43.473423,-80.541272,120008
3010005,43.473423,-80.541272,120009
3010005,43.473423,-80.541272,130001
3010005,43.473833,-80.541564,130002
3010005,43.474102,-80.541710,130003
3010005,43.475172,-80.542273,130004
3010005,43.476188,-80.542775,130005
3010005,43.477364,-80.543294,130006
3010005,43.479795,-80.544412,130007
3010005,43.480577,-80.544781,130008
3010005,43.481604,-80.545101,130009
3010005,43.481623,-80.545111,130010
3010005,43.481623,-80.545111,140001
3010005,43.481628,-80.545113,140002
3010005,43.481853,-80.545214,140003
3010005,43.482186,-80.545314,140004
3010005,43.482403,-80.545312,140005
3010005,43.482790,-80.545207,140006
3010005,43.483681,-80.544985,140007
3010005,43.484532,-80.544768,140008
3010005,43.485407,-80.544485,140009
3010005,43.485844,-80.544353,140010
3010005,43.486491,-80.544138,140011
3010005,43.486745,-80.544011,140012
3010005,43.487365,-80.543562,140013
3010005,43.487984,-80.543155,140014
3010005,43.488427,-80.542856,140015
3010005,43.488996,-80.542546,140016
3010005,43.489641,-80.542198,140017
3010005,43.489943,-80.542111,140018
3010005,43.490521,-80.541998,140019
3010005,43.491516,-80.541793,140020
3010005,43.492120,-80.541842,140021
3010005,43.492821,-80.541927,140022
3010005,43.493549,-80.542008,140023
3010005,43.494143,-80.542158,140024
3010005,43.495495,-80.542461,140025
3010005,43.496466,-80.542799,140026
3010005,43.497220,-80.543144,140027
3010005,43.497222,-80.543146,140028
3010005,43.497222,-80.543146,150001
3010005,43.497483,-80.543245,150002
3010005,43.497689,-80.543308,150003
3010005,43.497904,-80.543317,150004
3010005,43.497997,-80.543301,150005
3010005,43.498073,-80.543269,150006
3010005,43.498199,-80.542975,150007
3010005,43.498564,-80.541910,150008
3010005,43.498799,-80.541192,150009
3010005,43.499144,-80.540240,150010
3010005,43.499548,-80.539143,150011
3010005,43.499692,-80.538768,150012
3010005,43.500004,-80.537934,150013
3010005,43.500299,-80.537114,150014
3010005,43.500755,-80.535812,150015
3010005,43.501048,-80.535053,150016
3010005,43.501209,-80.534636,150017
3010005,43.501530,-80.533762,150018
3010005,43.501586,-80.533564,150019
3010005,43.501590,-80.533406,150020
3010005,43.501566,-80.533279,150021
3010005,43.501335,-80.533017,150022
3010005,43.500604,-80.532168,150023
3010005,43.500010,-80.531501,150024
3010005,43.499611,-80.531064,150025
3010005,43.499206,-80.530630,150026
3010005,43.499098,-80.530476,150027
3010005,43.499067,-80.530329,150028
3010005,43.498936,-80.530136,150029
3010005,43.498749,-80.529957,150030
3010005,43.498517,-80.529749,150031
3010005,43.498427,-80.529685,150032
3010005,43.498380,-80.529651,150033
3010005,43.498289,-80.529585,150034
3010006,43.498297,-80.529536,10001
3010006,43.498321,-80.529554,10002
3010006,43.498452,-80.529645,10003
3010006,43.498675,-80.529808,10004
3010006,43.498855,-80.529972,10005
3010006,43.498995,-80.530116,10006
3010006,43.499115,-80.530288,10007
3010006,43.499156,-80.530499,10008
3010006,43.499210,-80.530572,10009
3010006,43.499456,-80.530816,10010
3010006,43.499729,-80.531115,10011
3010006,43.500160,-80.531604,10012
3010006,43.500452,-80.531935,10013
3010006,43.500686,-80.532192,10014
3010006,43.501054,-80.532598,10015
3010006,43.501427,-80.533033,10016
3010006,43.501617,-80.533250,10017
3010006,43.501667,-80.533305,10018
3010006,43.501673,-80.533388,10019
3010006,43.501662,-80.533495,10020
3010006,43.501419,-80.534179,10021
3010006,43.501099,-80.535030,10022
3010006,43.500894,-80.535566,10023
3010006,43.500624,-80.536336,10024
3010006,43.500395,-80.536969,10025
3010006,43.500191,-80.537564,10026
3010006,43.499929,-80.538245,10027
3010006,43.499722,-80.538812,10028
3010006,43.499596,-80.539142,10029
3010006,43.499481,-80.539457,10030
3010006,43.499161,-80.540321,10031
3010006,43.498809,-80.541304,10032
3010006,43.498627,-80.541847,10033
3010006,43.498437,-80.542407,10034
3010006,43.498266,-80.542927,10035
3010006,43.498136,-80.543285,10036
3010006,43.498082,-80.543331,10037
3010006,43.497947,-80.543379,10038
3010006,43.497790,-80.543382,10039
3010006,43.497544,-80.543353,10040
3010006,43.497190,-80.543255,10041
3010006,43.497190,-80.543255,20001
3010006,43.496453,-80.542900,20002
3010006,43.495495,-80.542543,20003
3010006,43.493501,-80.542068,20004
3010006,43.491506,-80.541858,20005
3010006,43.489703,-80.542261,20006
3010006,43.488350,-80.542982,20007
3010006,43.486572,-80.544188,20008
3010006,43.484607,-80.544807,20009
3010006,43.482400,-80.545372,20010
3010006,43.482211,-80.545378,20011
3010006,43.481648,-80.545222,20012
3010006,43.481611,-80.545212,20013
3010006,43.481611,-80.545212,30001
3010006,43.481582,-80.545204,30002
3010006,43.481540,-80.545183,30003
3010006,43.480575,-80.544869,30004
3010006,43.479493,-80.544387,30005
3010006,43.477577,-80.543494,30006
3010006,43.475269,-80.542403,30007
3010006,43.473353,-80.541431,30008
3010006,43.473353,-80.541431,40001
3010006,43.473345,-80.541428,40002
3010006,43.472902,-80.540991,40003
3010006,43.472359,-80.540332,40004
3010006,43.471732,-80.539417,40005
3010006,43.471160,-80.538415,40006
3010006,43.469999,-80.536456,40007
3010006,43.468860,-80.534447,40008
3010006,43.468860,-80.534447,50001
3010006,43.468856,-80.534439,50002
3010006,43.468782,-80.534320,50003
3010006,43.468463,-80.533864,50004
3010006,43.467761,-80.532902,50005
3010006,43.467517,-80.532590,50006
3010006,43.467225,-80.532238,50007
3010006,43.466465,-80.531308,50008
3010006,43.466129,-80.530873,50009
3010006,43.466033,-80.530734,50010
3010006,43.465955,-80.530588,50011
3010006,43.465291,-80.529241,50012
3010006,43.465233,-80.529089,50013
3010006,43.465168,-80.528892,50014
3010006,43.464954,-80.528162,50015
3010006,43.464870,-80.527850,50016
3010006,43.464432,-80.525837,50017
3010006,43.464302,-80.525252,50018
3010006,43.464280,-80.525193,50019
3010006,43.464234,-80.525140,50020
3010006,43.463970,-80.524926,50021
3010006,43.463672,-80.524671,50022
3010006,43.462863,-80.524000,50023
3010006,43.462133,-80.523423,50024
3010006,43.462133,-80.523423,60001
3010006,43.462131,-80.523422,60002
3010006,43.461212,-80.522691,60003
3010006,43.461052,-80.522565,60004
3010006,43.460940,-80.522407,60005
3010006,43.459621,-80.520166,60006
3010006,43.459594,-80.519995,60007
3010006,43.459665,-80.519909,60008
3010006,43.460211,-80.519306,60009
3010006,43.460233,-80.519242,60010
3010006,43.460238,-80.519158,60011
3010006,43.460232,-80.519066,60012
3010006,43.460111,-80.518843,60013
3010006,43.459825,-80.518407,60014
3010006,43.459825,-80.518407,70001
3010006,43.459823,-80.518404,70002
3010006,43.459769,-80.518308,70003
3010006,43.459334,-80.517549,70004
3010006,43.459003,-80.516988,70005
3010006,43.458776,-80.516581,70006
3010006,43.458681,-80.516320,70007
3010006,43.458498,-80.515710,70008
3010006,43.458337,-80.515290,70009
3010006,43.458123,-80.514572,70010
3010006,43.457793,-80.513519,70011
3010006,43.457533,-80.512769,70012
3010006,43.457334,-80.512197,70013
3010006,43.457293,-80.512064,70014
3010006,43.457293,-80.512064,80001
3010006,43.457290,-80.512055,80002
3010006,43.456908,-80.510812,80003
3010006,43.456695,-80.510176,80004
3010006,43.456498,-80.509588,80005
3010006,43.456041,-80.508202,80006
3010006,43.455775,-80.507406,80007
3010006,43.455775,-80.507404,80008
3010006,43.455388,-80.506202,80009
3010006,43.455071,-80.505184,80010
3010006,43.454791,-80.504315,80011
3010006,43.454485,-80.503345,80012
3010006,43.454200,-80.502434,80013
3010006,43.453955,-80.501667,80014
3010006,43.453695,-80.500857,80015
3010006,43.453451,-80.500065,80016
3010006,43.453131,-80.499151,80017
3010006,43.453131,-80.499151,90001
3010006,43.453131,-80.499151,90002
3010006,43.452923,-80.498470,90003
3010006,43.452889,-80.498359,90004
3010006,43.452871,-80.498301,90005
3010006,43.452846,-80.498256,90006
3010006,43.452809,-80.498238,90007
3010006,43.452773,-80.498240,90008
3010006,43.452707,-80.498259,90009
3010006,43.452416,-80.498402,90010
3010006,43.451934,-80.498668,90011
3010006,43.451895,-80.498671,90012
3010006,43.451853,-80.498642,90013
3010006,43.451194,-80.496562,90014
3010006,43.450692,-80.495046,90015
3010006,43.450447,-80.494329,90016
3010006,43.450235,-80.493672,90017
3010006,43.450235,-80.493672,100001
3010006,43.450235,-80.493672,100002
3010006,43.449451,-80.491185,100003
3010006,43.449392,-80.491031,100004
3010006,43.449283,-80.490781,100005
3010006,43.448956,-80.490135,100006
3010006,43.448869,-80.489943,100007
3010006,43.448766,-80.489659,100008
3010006,43.448654,-80.489339,100009
3010006,43.448654,-80.489339,110001
3010006,43.448654,-80.489339,110002
3010006,43.448580,-80.489113,110003
3010006,43.448461,-80.488738,110004
3010006,43.448348,-80.488358,110005
3010006,43.448275,-80.488149,110006
3010006,43.448131,-80.487747,110007
3010006,43.447942,-80.487296,110008
3010006,43.447729,-80.486784,110009
3010006,43.447601,-80.486479,110010
3010006,43.447399,-80.485976,110011
3010006,43.447217,-80.485592,110012
3010006,43.447003,-80.485134,110013
3010006,43.446841,-80.484827,110014
3010006,43.446554,-80.484223,110015
3010006,43.446284,-80.483649,110016
3010006,43.446284,-80.483649,120001
3010006,43.446232,-80.483545,120002
3010006,43.446093,-80.483261,120003
3010006,43.445953,-80.482964,120004
3010006,43.445707,-80.482456,120005
3010006,43.445554,-80.482131,120006
3010006,43.445406,-80.481828,120007
3010006,43.445230,-80.481473,120008
3010006,43.445083,-80.481170,120009
3010006,43.444927,-80.480866,120010
3010006,43.444773,-80.480532,120011
3010006,43.444648,-80.480276,120012
3010006,43.444456,-80.479866,120013
3010006,43.444322,-80.479586,120014
3010006,43.444228,-80.479385,120015
3010006,43.444060,-80.479051,120016
3010006,43.443995,-80.478904,120017
3010006,43.443834,-80.478579,120018
3010006,43.443710,-80.478313,120019
3010006,43.443614,-80.478116,120020
3010006,43.443547,-80.477986,120021
3010006,43.443547,-80.477985,120022
3010006,43.443518,-80.477926,120023
3010006,43.443326,-80.477688,120024
3010006,43.443168,-80.477520,120025
3010006,43.443052,-80.477392,120026
3010006,43.442963,-80.477290,120027
3010006,43.442893,-80.477191,120028
3010006,43.442822,-80.477074,120029
3010006,43.442736,-80.476871,120030
3010006,43.442657,-80.476633,120031
3010006,43.442607,-80.476383,120032
3010006,43.442559,-80.476098,120033
3010006,43.442559,-80.476094,120034
3010006,43.442502,-80.475780,120035
3010006,43.442459,-80.475499,120036
3010006,43.442428,-80.475358,120037
3010006,43.442428,-80.475358,130001
3010006,43.442428,-80.475358,130002
3010006,43.442366,-80.475092,130003
3010006,43.442209,-80.474624,130004
3010006,43.442151,-80.474533,130005
3010006,43.442095,-80.474505,130006
3010006,43.442030,-80.474524,130007
3010006,43.441909,-80.474589,130008
3010006,43.441402,-80.475004,130009
3010006,43.441163,-80.475261,130010
3010006,43.440889,-80.475567,130011
3010006,43.440560,-80.475946,130012
3010006,43.440004,-80.476576,130013
3010006,43.439759,-80.476852,130014
3010006,43.439374,-80.477285,130015
3010006,43.436372,-80.480801,130016
3010006,43.436273,-80.480895,130017
3010006,43.436154,-80.480911,130018
3010006,43.436056,-80.480903,130019
3010006,43.435918,-80.480840,130020
3010006,43.433627,-80.477993,130021
3010006,43.433627,-80.477993,140001
3010006,43.433624,-80.477990,140002
3010006,43.425966,-80.468574,140003
3010006,43.425875,-80.468226,140004
3010006,43.425883,-80.467922,140005
3010006,43.426060,-80.467434,140006
3010006,43.426296,-80.466625,140007
3010006,43.426276,-80.466366,140008
3010006,43.426189,-80.466261,140009
3010006,43.426044,-80.466197,140010
3010006,43.425702,-80.466073,140011
3010006,43.425304,-80.465848,140012
3010006,43.424918,-80.465518,140013
3010006,43.424449,-80.464961,140014
3010006,43.423452,-80.463804,140015
3010006,43.422767,-80.463047,140016
3010006,43.422767,-80.463047,150001
3010006,43.422766,-80.463046,150002
3010006,43.422643,-80.462910,150003
3010006,43.422394,-80.462608,150004
3010006,43.421980,-80.462078,150005
3010006,43.421542,-80.461319,150006
3010006,43.421263,-80.460300,150007
3010006,43.421123,-80.459466,150008
3010006,43.420748,-80.458260,150009
3010006,43.420478,-80.457771,150010
3010006,43.419877,-80.456901,150011
3010006,43.419760,-80.456185,150012
3010006,43.419760,-80.456170,150013
3010006,43.419762,-80.455506,150014
3010006,43.419905,-80.453226,150015
3010006,43.420441,-80.449906,150016
3010006,43.420917,-80.447217,150017
3010006,43.421417,-80.444708,150018
3010006,43.422165,-80.442793,150019
3010006,43.422325,-80.441825,150020
3010007,43.481611,-80.545212,10001
3010007,43.481582,-80.545204,10002
3010007,43.481540,-80.545183,10003
3010007,43.480575,-80.544869,10004
3010007,43.479493,-80.544387,10005
3010007,43.477577,-80.543494,10006
3010007,43.475269,-80.542403,10007
3010007,43.473353,-80.541431,10008
3010007,43.473353,-80.541431,20001
3010007,43.473345,-80.541428,20002
3010007,43.472902,-80.540991,20003
3010007,43.472359,-80.540332,20004
3010007,43.471732,-80.539417,20005
3010007,43.471160,-80.538415,20006
3010007,43.469999,-80.536456,20007
3010007,43.468860,-80.534447,20008
3010007,43.468860,-80.534447,30001
3010007,43.468856,-80.534439,30002
3010007,43.468782,-80.534320,30003
3010007,43.468463,-80.533864,30004
3010007,43.467761,-80.532902,30005
3010007,43.467517,-80.532590,30006
3010007,43.467225,-80.532238,30007
3010007,43.466465,-80.531308,30008
3010007,43.466129,-80.530873,30009
3010007,43.466033,-80.530734,30010
3010007,43.465955,-80.530588,30011
3010007,43.465291,-80.529241,30012
3010007,43.465233,-80.529089,30013
3010007,43.465168,-80.528892,30014
3010007,43.464954,-80.528162,30015
3010007,43.464870,-80.527850,30016
3010007,43.464432,-80.525837,30017
3010007,43.464302,-80.525252,30018
3010007,43.464280,-80.525193,30019
3010007,43.464234,-80.525140,30020
3010007,43.463970,-80.524926,30021
3010007,43.463672,-80.524671,30022
3010007,43.462863,-80.524000,30023
3010007,43.462133,-80.523423,30024
3010007,43.462133,-80.523423,40001
3010007,43.462131,-80.523422,40002
3010007,43.461212,-80.522691,40003
3010007,43.461052,-80.522565,40004
3010007,43.460940,-80.522407,40005
3010007,43.459621,-80.520166,40006
3010007,43.459594,-80.519995,40007
3010007,43.459665,-80.519909,40008
3010007,43.460211,-80.519306,40009
3010007,43.460233,-80.519242,40010
3010007,43.460238,-80.519158,40011
3010007,43.460232,-80.519066,40012
3010007,43.460111,-80.518843,40013
3010007,43.459825,-80.518407,40014
3010007,43.459825,-80.518407,50001
3010007,43.459823,-80.518404,50002
3010007,43.459769,-80.518308,50003
3010007,43.459334,-80.517549,50004
3010007,43.459003,-80.516988,50005
3010007,43.458776,-80.516581,50006
3010007,43.458681,-80.516320,50007
3010007,43.458498,-80.515710,50008
3010007,43.458337,-80.515290,50009
3010007,43.458123,-80.514572,50010
3010007,43.457793,-80.513519,50011
3010007,43.457533,-80.512769,50012
3010007,43.457334,-80.512197,50013
3010007,43.457293,-80.512064,50014
3010007,43.457293,-80.512064,60001
3010007,43.457290,-80.512055,60002
3010007,43.456908,-80.510812,60003
3010007,43.456695,-80.510176,60004
3010007,43.456498,-80.509588,60005
3010007,43.456041,-80.508202,60006
3010007,43.455775,-80.507406,60007
3010007,43.455775,-80.507404,60008
3010007,43.455388,-80.506202,60009
3010007,43.455071,-80.505184,60010
3010007,43.454791,-80.504315,60011
3010007,43.454485,-80.503345,60012
3010007,43.454200,-80.502434,60013
3010007,43.453955,-80.501667,60014
3010007,43.453695,-80.500857,60015
3010007,43.453451,-80.500065,60016
3010007,43.453131,-80.499151,60017
3010007,43.453131,-80.499151,70001
3010007,43.453131,-80.499151,70002
3010007,43.452923,-80.498470,70003
3010007,43.452889,-80.498359,70004
3010007,43.452871,-80.498301,70005
3010007,43.452846,-80.498256,70006
3010007,43.452809,-80.498238,70007
3010007,43.452773,-80.498240,70008
3010007,43.452707,-80.498259,70009
3010007,43.452416,-80.498402,70010
3010007,43.451934,-80.498668,70011
3010007,43.451895,-80.498671,70012
3010007,43.451853,-80.498642,70013
3010007,43.451194,-80.496562,70014
3010007,43.450692,-80.495046,70015
3010007,43.450447,-80.494329,70016
3010007,43.450235,-80.493672,70017
3010007,43.450235,-80.493672,80001
3010007,43.450235,-80.493672,80002
3010007,43.449451,-80.491185,80003
3010007,43.449392,-80.491031,80004
3010007,43.449283,-80.490781,80005
3010007,43.448956,-80.490135,80006
3010007,43.448869,-80.489943,80007
3010007,43.448766,-80.489659,80008
3010007,43.448654,-80.489339,80009
3010007,43.448654,-80.489339,90001
3010007,43.448654,-80.489339,90002
3010007,43.448580,-80.489113,90003
3010007,43.448461,-80.488738,90004
3010007,43.448348,-80.488358,90005
3010007,43.448275,-80.488149,90006
3010007,43.448131,-80.487747,90007
3010007,43.447942,-80.487296,90008
3010007,43.447729,-80.486784,90009
3010007,43.447601,-80.486479,90010
3010007,43.447399,-80.485976,90011
3010007,43.447217,-80.485592,90012
3010007,43.447003,-80.485134,90013
3010007,43.446841,-80.484827,90014
3010007,43.446554,-80.484223,90015
3010007,43.446284,-80.483649,90016
3010007,43.446284,-80.483649,100001
3010007,43.446232,-80.483545,100002
3010007,43.446093,-80.483261,100003
3010007,43.445953,-80.482964,100004
3010007,43.445707,-80.482456,100005
3010007,43.445554,-80.482131,100006
3010007,43.445406,-80.481828,100007
3010007,43.445230,-80.481473,100008
3010007,43.445083,-80.481170,100009
3010007,43.444927,-80.480866,100010
3010007,43.444773,-80.480532,100011
3010007,43.444648,-80.480276,100012
3010007,43.444456,-80.479866,100013
3010007,43.444322,-80.479586,100014
3010007,43.444228,-80.479385,100015
3010007,43.444060,-80.479051,100016
3010007,43.443995,-80.478904,100017
3010007,43.443834,-80.478579,100018
3010007,43.443710,-80.478313,100019
3010007,43.443614,-80.478116,100020
3010007,43.443547,-80.477986,100021
3010007,43.443547,-80.477985,100022
3010007,43.443518,-80.477926,100023
3010007,43.443326,-80.477688,100024
3010007,43.443168,-80.477520,100025
3010007,43.443052,-80.477392,100026
3010007,43.442963,-80.477290,100027
3010007,43.442893,-80.477191,100028
3010007,43.442822,-80.477074,100029
3010007,43.442736,-80.476871,100030
3010007,43.442657,-80.476633,100031
3010007,43.442607,-80.476383,100032
3010007,43.442559,-80.476098,100033
3010007,43.442559,-80.476094,100034
3010007,43.442502,-80.475780,100035
3010007,43.442459,-80.475499,100036
3010007,43.442428,-80.475358,100037
3010007,43.442428,-80.475358,110001
3010007,43.442428,-80.475358,110002
3010007,43.442366,-80.475092,110003
3010007,43.442209,-80.474624,110004
3010007,43.442151,-80.474533,110005
3010007,43.442095,-80.474505,110006
3010007,43.442030,-80.474524,110007
3010007,43.441909,-80.474589,110008
3010007,43.441402,-80.475004,110009
3010007,43.441163,-80.475261,110010
3010007,43.440889,-80.475567,110011
3010007,43.440560,-80.475946,110012
3010007,43.440004,-80.476576,110013
3010007,43.439759,-80.476852,110014
3010007,43.439374,-80.477285,110015
3010007,43.436372,-80.480801,110016
3010007,43.436273,-80.480895,110017
3010007,43.436154,-80.480911,110018
3010007,43.436056,-80.480903,110019
3010007,43.435918,-80.480840,110020
3010007,43.433627,-80.477993,110021
3010007,43.433627,-80.477993,120001
3010007,43.433624,-80.477990,120002
3010007,43.425966,-80.468574,120003
3010007,43.425875,-80.468226,120004
3010007,43.425883,-80.467922,120005
3010007,43.426060,-80.467434,120006
3010007,43.426296,-80.466625,120007
3010007,43.426276,-80.466366,120008
3010007,43.426189,-80.466261,120009
3010007,43.426044,-80.466197,120010
3010007,43.425702,-80.466073,120011
3010007,43.425304,-80.465848,120012
3010007,43.424918,-80.465518,120013
3010007,43.424449,-80.464961,120014
3010007,43.423452,-80.463804,120015
3010007,43.422767,-80.463047,120016
3010007,43.422767,-80.463047,130001
